,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd
32754,U001,200759878,SA associates,,2020,1930645797,13-03-2020,28-03-2020,13-03-2020,NAH4,35897.31
32761,U001,200732755,KROGER systems,,2020,1930682322,22-03-2020,06-04-2020,22-03-2020,NAA8,77937.46
32764,U001,200769623,WAL-MAR llc,,2020,1930801202,19-04-2020,04-05-2020,19-04-2020,NAH4,19301.99
32767,U001,200769623,WAL-MAR associates,,2020,1930581387,29-02-2020,15-03-2020,29-02-2020,NAH4,26019.68
32775,U001,200769623,WAL-MAR corp,,2020,1930829120,28-04-2020,13-05-2020,28-04-2020,NAH4,44286.91
32784,U001,200769623,WAL-MAR foundation,,2020,1930708420,27-03-2020,11-04-2020,27-03-2020,NAH4,661.11
32786,U001,200794332,COST trust,,2020,1930594261,06-03-2020,21-03-2020,06-03-2020,NAAX,10113.88
32787,U001,200769623,WAL-MAR corp,,2020,1930715424,28-03-2020,12-04-2020,28-03-2020,NAH4,8510.82
32793,U001,200762950,HAR trust,,2020,1930830051,29-04-2020,14-05-2020,29-04-2020,NAA8,144568.28
32794,U001,200769623,WAL-MAR corp,,2020,1930692536,25-03-2020,09-04-2020,25-03-2020,NAH4,3703.19
32796,U001,200353024,DECA systems,,2020,1930817825,23-04-2020,09-05-2020,16-04-2020,NAM4,9927.64
32800,U001,200726979,BJ'S  ,,2020,1930870351,07-05-2020,22-05-2020,07-05-2020,NAA8,1136.7
32802,U001,200726979,BJ'S  llc,,2020,1930774153,07-04-2020,22-04-2020,07-04-2020,NAA8,253.84
32803,U001,200762301,C&S WH associates,,2020,1930638625,11-03-2020,26-03-2020,11-03-2020,NAC6,102240.42
32813,U001,200230690,DECA in,,2020,1930744792,04-04-2020,24-04-2020,01-04-2020,NAM4,7253.34
32814,CA02,140104409,LOB foundation,,2020,2960626028,03-04-2020,23-04-2020,13-04-2020,CA10,77227.22
32815,U001,200726979,BJ'S  us,,2020,1930651948,14-03-2020,18-05-2020,14-03-2020,NAGD,12513.08
32816,U001,200707822,PUBLI co,,2020,1930733207,02-04-2020,17-04-2020,02-04-2020,NAA8,1045.51
32818,U001,200744019,TARG ,,2020,1930654934,17-03-2020,01-04-2020,17-03-2020,NAA8,16563.55
32825,U001,200762301,C&S WH in,,2020,1930594444,04-03-2020,19-03-2020,04-03-2020,NAC6,268.7
32827,CA02,140104440,SO systems,,2020,2960616565,06-03-2020,16-03-2020,06-03-2020,CA10,51045.638
32828,U001,200769623,WAL-MAR trust,,2020,1930827694,27-04-2020,12-05-2020,27-04-2020,NAH4,9200.51
32832,U001,200759878,SA ,,2020,1930570039,28-02-2020,14-03-2020,28-02-2020,NAH4,14350.9
32839,U001,200769623,WAL-MAR systems,,2020,1930827998,27-04-2020,12-05-2020,27-04-2020,NAH4,36464.9
32841,U013,140103480,PRIC associates,,2020,1991840484,31-03-2020,15-05-2020,31-03-2020,NAVF,38262.16
32845,U001,100049079,ESSEX  trust,,2020,1930711479,30-03-2020,14-04-2020,30-03-2020,NAA8,7347.12
32848,U001,200418007,AM trust,,2020,1930809399,23-04-2020,08-05-2020,23-04-2020,NAA8,7103.04
32855,U001,200707822,PUBLI corporation,,2020,1930584641,29-02-2020,04-05-2020,29-02-2020,NAGD,48318.9
32857,U001,200726979,BJ'S  us,,2020,1930684356,23-03-2020,07-04-2020,23-03-2020,NAA8,99.54
32871,U001,200755701,ASSOCI in,,2020,1930848470,04-05-2020,19-05-2020,04-05-2020,NAA8,24303.64
32872,U001,200790710,F associates,,2020,1930691716,27-03-2020,11-04-2020,27-03-2020,NAA8,472.79
32880,U001,100001196,DOLLAR corporation,,2020,1930647284,14-03-2020,29-03-2020,14-03-2020,NAA8,45044.7
32889,CA02,140104440,SO us,,2020,2960621007,13-03-2020,27-03-2020,17-03-2020,CA10,67693.647
32890,U001,200762301,C&S WH llc,,2020,1930796771,19-04-2020,04-05-2020,19-04-2020,NAC6,22061.29
32902,U001,100024776,PEA in,,2020,1930667132,24-03-2020,28-04-2020,24-03-2020,NAG2,12155.5
32913,CA02,140106408,WAL-M systems,,2020,2960630626,25-04-2020,06-05-2020,26-04-2020,CA10,27519.373
32915,U001,200762301,C&S WH foundation,,2020,1930592650,02-03-2020,17-03-2020,02-03-2020,NAC6,138715.45
32925,U001,200772595,SAFEW co,,2020,1930854447,05-05-2020,20-05-2020,05-05-2020,NAA8,52970.41
32928,U001,200762950,HAR foundation,,2020,1930751384,06-04-2020,21-04-2020,06-04-2020,NAA8,55194.75
32950,U001,200706844,WINC foundation,,2020,1930633874,10-03-2020,25-03-2020,10-03-2020,NAA8,13625.13
32951,U001,200759878,SA foundation,,2020,1930666915,20-03-2020,04-04-2020,20-03-2020,NAH4,6503.83
32953,U001,200769623,WAL-MAR co,,2020,1930796393,18-04-2020,03-05-2020,18-04-2020,NAH4,1322.22
32954,U001,200735528,ASSOCIA llc,,2020,1930803560,22-04-2020,07-05-2020,22-04-2020,NAA8,40507
32962,U001,200797984,PIGGLY corp,,2020,1930598316,05-03-2020,20-03-2020,05-03-2020,NAA8,72974.13
32967,U001,200749225,SUPER  corp,,2020,1930692848,25-03-2020,09-04-2020,25-03-2020,NAA8,78304.6
32971,U001,200833713,JETRO llc,,2020,1930731236,01-04-2020,16-04-2020,01-04-2020,NAA8,1030.97
32978,U001,200726979,BJ'S  foundation,,2020,1930629760,09-03-2020,24-03-2020,09-03-2020,NAA8,723.86
32987,U001,200769623,WAL-MAR trust,,2020,1930713548,29-03-2020,13-04-2020,29-03-2020,NAH4,30204.8
32989,U001,200769623,WAL-MAR co,,2020,1930860795,07-05-2020,22-05-2020,07-05-2020,NAH4,9802.64
32993,CA02,140105686,SYSC corp,,2020,2960618101,01-03-2020,20-03-2020,10-03-2020,CA10,1636.11
32998,U001,200769623,WAL-MAR foundation,,2020,1930849859,02-05-2020,17-05-2020,02-05-2020,NAH4,31936.95
33000,CA02,140104429,COSTCO co,,2020,2960619635,08-03-2020,21-03-2020,11-03-2020,CA10,519.953
33004,U001,200353024,DECA llc,,2020,1930689526,24-03-2020,08-04-2020,16-03-2020,NAM4,169
33009,U001,200418007,AM co,,2020,1930769176,11-04-2020,26-04-2020,11-04-2020,NAA8,51351.47
33010,U001,200723794,MID MO llc,,2020,1930699520,25-03-2020,09-04-2020,25-03-2020,NAA8,110264.11
33011,U002,100036009,JOSE llc,,2020,1990571412,27-02-2020,02-04-2020,27-02-2020,NAG2,18313.04
33016,U001,200126819,MCLANE corp,,2020,1930787644,16-04-2020,01-05-2020,16-04-2020,NAA8,30236.16
33031,U001,200743592,PERFOR us,,2020,1930647135,12-03-2020,01-04-2020,12-03-2020,NAD1,12178.82
33035,U001,200769623,WAL-MAR us,,2020,1930610488,07-03-2020,22-03-2020,07-03-2020,NAH4,74755.78
33049,U001,200769623,WAL-MAR in,,2020,1930847178,03-05-2020,18-05-2020,03-05-2020,NAH4,22079.96
33058,U001,CCCA02,KRAFT  llc,,2020,1930684242,22-03-2020,26-04-2020,22-03-2020,NAG2,16948.5
33065,CA02,140104409,LOB associates,,2020,2960626164,02-04-2020,20-04-2020,10-04-2020,CA10,48786.486
33068,CA02,140104225,SAVE-ON- co,,2020,2960632548,03-05-2020,22-05-2020,12-05-2020,CA10,30155.594
33070,U001,100004744,J & J systems,,2020,1930658243,17-03-2020,06-04-2020,17-03-2020,NAD1,11942.4
33073,U001,200726979,BJ'S  associates,,2020,1930685170,22-03-2020,06-04-2020,22-03-2020,NAA8,452.24
33085,U001,200689451,PORK llc,,2020,1930692681,25-03-2020,09-04-2020,25-03-2020,NAA8,117963.64
33086,U001,200759878,SA associates,,2020,1930683158,23-03-2020,07-04-2020,23-03-2020,NAH4,17185.18
33087,U001,200769623,WAL-MAR trust,,2020,1930647751,14-03-2020,29-03-2020,14-03-2020,NAH4,806.91
33093,U001,200769623,WAL-MAR trust,,2020,1930848496,01-05-2020,16-05-2020,01-05-2020,NAH4,35936.15
33094,U001,200712187,SPAR associates,,2020,1930703463,25-03-2020,09-04-2020,25-03-2020,NAA8,88998.53
33118,CA02,140104409,LOB ,,2020,2960621915,16-03-2020,26-03-2020,16-03-2020,CA10,46735.444
33120,U001,200769623,WAL-MAR foundation,,2020,1930576897,27-02-2020,13-03-2020,27-02-2020,NAH4,32798.95
33130,U001,200769623,WAL-MAR trust,,2020,1930724869,01-04-2020,16-04-2020,01-04-2020,NAH4,6345.63
33131,U001,200762301,C&S WH llc,,2020,1930750217,05-04-2020,20-04-2020,05-04-2020,NAC6,32886.71
33137,U001,200705742,DOT llc,,2020,1930826893,25-04-2020,10-05-2020,25-04-2020,NAA8,1807.46
33145,U001,200769623,WAL-MAR foundation,,2020,1930650658,15-03-2020,30-03-2020,15-03-2020,NAH4,17256.8
33146,U001,200707822,PUBLI in,,2020,1930748426,04-04-2020,19-04-2020,04-04-2020,NAA8,39186.88
33154,U001,200769623,WAL-MAR associates,,2020,1930620022,08-03-2020,23-03-2020,08-03-2020,NAH4,5546.43
33155,U001,200148860,DOLLA corporation,,2020,1930758482,08-04-2020,23-04-2020,08-04-2020,NAA8,27915.44
33169,U001,200794332,COST corp,,2020,1930739436,06-04-2020,21-04-2020,06-04-2020,NAAX,11639.46
33176,U001,200794332,COST corp,,2020,1930683911,22-03-2020,06-04-2020,22-03-2020,NAAX,13114.9
33183,CA02,100034961,LES DIST corporation,,2020,2960623457,26-03-2020,07-04-2020,28-03-2020,CA10,10337.25
33188,U001,200707741,SMART &  trust,,2020,1930713257,27-03-2020,11-04-2020,27-03-2020,NAA8,17426
33191,U001,200769623,WAL-MAR systems,,2020,1930718848,30-03-2020,14-04-2020,30-03-2020,NAH4,9855.04
33194,U001,200761734,H E BUT corp,,2020,1930703919,27-03-2020,11-04-2020,27-03-2020,NAA8,2080.62
33199,U001,200793568,SUPE co,,2020,1930739780,03-04-2020,18-04-2020,03-04-2020,NAA8,11666.3
33206,CA02,140104440,SO in,,2020,2960624076,30-03-2020,11-04-2020,01-04-2020,CA10,28202.279
33217,U001,200700919,US  co,,2020,1930760330,07-04-2020,22-04-2020,07-04-2020,NAA8,40497.33
33221,U001,200775094,SAVE M trust,,2020,1930643706,12-03-2020,27-03-2020,12-03-2020,NAA8,20475.8
33225,U001,200762301,C&S WH corp,,2020,1930646719,13-03-2020,28-03-2020,13-03-2020,NAC6,100257.72
33232,CA02,100034821,17135 trust,,2020,2960633612,07-05-2020,18-05-2020,08-05-2020,CA10,6397.44
33236,U001,200776463,KROGE corp,,2020,1930593028,02-03-2020,17-03-2020,02-03-2020,NAA8,59570.53
33242,U001,200726979,BJ'S  trust,,2020,1930628540,10-03-2020,25-03-2020,10-03-2020,NAA8,145.33
33248,U001,200726979,BJ'S  ,,2020,1930774719,03-04-2020,18-04-2020,03-04-2020,NAA8,821.68
33249,U001,200769623,WAL-MAR ,,2020,1930798757,18-04-2020,03-05-2020,18-04-2020,NAH4,30965.08
33254,U001,200704858,WAKE systems,,2020,1930618687,07-03-2020,22-03-2020,07-03-2020,NAA8,36152.34
33255,U001,200706844,WINC systems,,2020,1930861853,07-05-2020,22-05-2020,07-05-2020,NAA8,50320.66
33267,U001,200761734,H E BUT co,,2020,1930630376,13-03-2020,28-03-2020,13-03-2020,NAA8,42865.57
33278,U001,200759878,SA co,,2020,1930724145,31-03-2020,15-04-2020,31-03-2020,NAH4,51814.73
33281,U001,200466603,SMITH'S llc,,2020,1930651946,14-03-2020,29-03-2020,14-03-2020,NAA8,19524.37
33284,U001,200780383,MEIJ systems,,2020,1930803125,20-04-2020,05-05-2020,20-04-2020,NAA8,68025.92
33297,U001,200726979,BJ'S  co,,2020,1930830076,28-04-2020,13-05-2020,28-04-2020,NAA8,165.9
33298,U001,200759878,SA us,,2020,1930585370,01-03-2020,16-03-2020,01-03-2020,NAH4,38120.82
33312,U001,200761734,H E BUT us,,2020,1930794640,16-04-2020,01-05-2020,16-04-2020,NAA8,46720.48
33329,U001,200769623,WAL-MAR in,,2020,1930703641,26-03-2020,10-04-2020,26-03-2020,NAH4,7445.94
33348,U001,200726979,BJ'S  in,,2020,1930710404,27-03-2020,11-04-2020,27-03-2020,NAA8,905.18
33353,U001,CCCA02,KRAFT  llc,,2020,1930637690,12-03-2020,16-04-2020,12-03-2020,NAG2,14242.77
33361,U001,200769623,WAL-MAR trust,,2020,1930619219,06-03-2020,21-03-2020,06-03-2020,NAH4,18893.01
33363,U001,200748108,KROGER corporation,,2020,1930733109,03-04-2020,18-04-2020,03-04-2020,NAA8,44662.75
33386,U001,200769623,WAL-MAR co,,2020,1930827347,26-04-2020,11-05-2020,26-04-2020,NAH4,8587.28
33389,U001,200799342,MITCH in,,2020,1930737028,03-04-2020,18-04-2020,03-04-2020,NAA8,26615.72
33392,U001,200705372,FR corporation,,2020,1930856735,06-05-2020,21-05-2020,06-05-2020,NAA8,9720.99
33395,U001,200915438,GROC trust,,2020,1930752856,10-04-2020,25-04-2020,10-04-2020,NAA8,31769.44
33397,U001,200794332,COST ,,2020,1930705012,27-03-2020,11-04-2020,27-03-2020,NAAX,4943.74
33403,U001,200727278,BLOU trust,,2020,1930676313,24-03-2020,08-04-2020,24-03-2020,NAA8,88533
33404,U001,200792734,MDV/ corporation,,2020,1930706134,26-03-2020,10-04-2020,26-03-2020,NAA8,99384.98
33406,U001,200769623,WAL-MAR corporation,,2020,1930725181,01-04-2020,16-04-2020,01-04-2020,NAH4,9609.09
33410,CA02,140104440,SO foundation,,2020,2960628222,14-04-2020,03-05-2020,23-04-2020,CA10,139789.209
33414,U001,200726979,BJ'S  associates,,2020,1930664119,17-03-2020,01-04-2020,17-03-2020,NAA8,510.53
33415,U001,200711029,WEGMAN foundation,,2020,1930782178,14-04-2020,29-04-2020,14-04-2020,NAA8,90054.13
33426,U001,200769623,WAL-MAR in,,2020,1930585771,04-03-2020,19-03-2020,04-03-2020,NAH4,5624.12
33434,U001,200769623,WAL-MAR systems,,2020,1930781445,14-04-2020,29-04-2020,14-04-2020,NAH4,63474.24
33436,U001,200762301,C&S WH corporation,,2020,1930855286,04-05-2020,19-05-2020,04-05-2020,NAC6,10202.55
33442,U001,200769623,WAL-MAR corporation,,2020,1930826579,27-04-2020,12-05-2020,27-04-2020,NAH4,1085.08
33444,U001,200726979,BJ'S  associates,,2020,1930875046,06-05-2020,21-05-2020,06-05-2020,NAA8,883.45
33445,U001,200769623,WAL-MAR co,,2020,1930739067,03-04-2020,18-04-2020,03-04-2020,NAH4,19750.08
33457,U001,200778870,C systems,,2020,1930832339,28-04-2020,13-05-2020,28-04-2020,NAA8,384.97
33468,U001,200769623,WAL-MAR corporation,,2020,1930882655,11-05-2020,26-05-2020,11-05-2020,NAH4,29639.36
33472,U001,200418007,AM systems,,2020,1930853388,04-05-2020,19-05-2020,04-05-2020,NAA8,35242.56
33476,U001,200759082,INGL systems,,2020,1930765502,08-04-2020,23-04-2020,08-04-2020,NAA8,81783.39
33477,CA02,140104440,SO us,,2020,2960622819,19-03-2020,30-03-2020,20-03-2020,CA10,38557.393
33483,U001,200704858,WAKE trust,,2020,1930702092,26-03-2020,10-04-2020,26-03-2020,NAA8,50935.92
33484,U001,200726979,BJ'S  ,,2020,1930773593,04-04-2020,19-04-2020,04-04-2020,NAA8,420.71
33489,U001,200769623,WAL-MAR trust,,2020,1930797858,17-04-2020,02-05-2020,17-04-2020,NAH4,8656.32
33491,U001,200230690,DECA foundation,,2020,1930670250,19-03-2020,08-04-2020,16-03-2020,NAM4,24.72
33492,U001,200769623,WAL-MAR co,,2020,1930862703,06-05-2020,21-05-2020,06-05-2020,NAH4,13614.7
33501,U001,CCU013,KRAFT F corporation,,2020,1930685654,27-03-2020,27-03-2020,27-03-2020,NAX2,24876.05
33507,U001,200780383,MEIJ co,,2020,1930764114,09-04-2020,24-04-2020,09-04-2020,NAA8,83952.56
33513,U001,200769623,WAL-MAR co,,2020,1930738159,03-04-2020,18-04-2020,03-04-2020,NAH4,15492.02
33544,U001,200769623,WAL-MAR associates,,2020,1930759432,07-04-2020,22-04-2020,07-04-2020,NAH4,3797.1
33547,U001,200704858,WAKE foundation,,2020,1930713340,30-03-2020,14-04-2020,30-03-2020,NAA8,128953.42
33550,U001,200756072,REINHA corporation,,2020,1930833494,30-04-2020,15-05-2020,30-04-2020,NAA8,23637.16
33555,U001,200769623,WAL-MAR us,,2020,1930698306,24-03-2020,08-04-2020,24-03-2020,NAH4,11321.22
33556,U001,200769623,WAL-MAR co,,2020,1930715503,30-03-2020,14-04-2020,30-03-2020,NAH4,23410.86
33561,U001,200780383,MEIJ us,,2020,1930669564,18-03-2020,02-04-2020,18-03-2020,NAA8,63719.03
33567,U001,200769623,WAL-MAR systems,,2020,1930705208,27-03-2020,11-04-2020,27-03-2020,NAH4,27890.46
33568,U001,200803720,DEC associates,,2020,1930773029,10-04-2020,24-04-2020,01-04-2020,NAM4,9728.99
33579,U001,100031704,DELHAIZE ,,2020,1930800489,19-04-2020,04-05-2020,19-04-2020,NAA8,88441.4
33594,U001,200707822,PUBLI trust,,2020,1930773181,10-04-2020,25-04-2020,10-04-2020,NAA8,115928.78
33595,U001,200936373,SUPE llc,,2020,1930584912,02-03-2020,17-03-2020,02-03-2020,NAA8,9340.25
33603,U013,100036060,PANAMEX  ,,2020,1991840230,13-03-2020,12-05-2020,13-03-2020,NAUZ,13334.31
33607,U001,200780383,MEIJ associates,,2020,1930778760,13-04-2020,28-04-2020,13-04-2020,NAA8,1373.96
33608,U001,200769623,WAL-MAR corporation,,2020,1930650545,14-03-2020,29-03-2020,14-03-2020,NAH4,1898.9
33614,U001,200772595,SAFEW corp,,2020,1930571010,27-02-2020,13-03-2020,27-02-2020,NAA8,95521.62
33617,U001,200790107,ROU trust,,2020,1930690820,24-03-2020,08-04-2020,24-03-2020,NAC6,16585.19
33622,U001,200743123,KROGER trust,,2020,1930610281,06-03-2020,21-03-2020,06-03-2020,NAA8,36857.42
33624,U001,200769623,WAL-MAR in,,2020,1930722819,31-03-2020,15-04-2020,31-03-2020,NAH4,1486.43
33648,U001,200936373,SUPE in,,2020,1930653233,16-03-2020,31-03-2020,16-03-2020,NAA8,63157.84
33652,CA02,140104409,LOB corp,,2020,2960629685,22-04-2020,03-05-2020,23-04-2020,CA10,77236.866
33657,U001,200744019,TARG co,,2020,1930780539,14-04-2020,29-04-2020,14-04-2020,NAA8,17372.08
33672,U001,200706844,WINC trust,,2020,1930670794,21-03-2020,05-04-2020,21-03-2020,NAA8,41604.48
33673,U001,200704045,RA llc,,2020,1930868312,06-05-2020,21-05-2020,06-05-2020,NAA8,68450.39
33684,U001,200769623,WAL-MAR trust,,2020,1930780830,14-04-2020,29-04-2020,14-04-2020,NAH4,14920.45
33687,U001,200744019,TARG corp,,2020,1930694102,25-03-2020,09-04-2020,25-03-2020,NAA8,24533.45
33695,U001,200769623,WAL-MAR co,,2020,1930673332,19-03-2020,03-04-2020,19-03-2020,NAH4,11410.22
33700,U001,CCU013,KRAFT F in,,2020,1930669520,22-03-2020,22-03-2020,22-03-2020,NAX2,20344.2
33702,U001,200759878,SA systems,,2020,1930623689,11-03-2020,26-03-2020,11-03-2020,NAH4,25668.37
33703,U001,200726979,BJ'S  us,,2020,1930675732,10-03-2020,25-03-2020,10-03-2020,NAA8,705.05
33733,U001,200803720,DEC trust,,2020,1930689752,24-03-2020,26-03-2020,16-03-2020,NAM2,3149.55
33736,CA02,140104440,SO llc,,2020,2960627778,13-04-2020,30-04-2020,20-04-2020,CA10,160782.965
33738,U001,200769623,WAL-MAR corp,,2020,1930675675,21-03-2020,05-04-2020,21-03-2020,NAH4,27644.08
33739,CA02,140105785,SHOPPE in,,2020,2960626542,07-04-2020,25-04-2020,15-04-2020,CA10,1188.432
33740,CA02,140104409,LOB associates,,2020,2960633751,11-05-2020,22-05-2020,12-05-2020,CA10,132105.911
33741,U001,200769623,WAL-MAR llc,,2020,1930855536,04-05-2020,19-05-2020,04-05-2020,NAH4,2352.97
33744,U001,200769623,WAL-MAR systems,,2020,1930611207,06-03-2020,21-03-2020,06-03-2020,NAH4,4177.41
33745,U001,200707822,PUBLI trust,,2020,1930863521,06-05-2020,21-05-2020,06-05-2020,NAA8,39315.53
33748,U001,200148860,DOLLA corp,,2020,1930630342,11-03-2020,26-03-2020,11-03-2020,NAA8,15367.37
33755,U001,200794332,COST corp,,2020,1930724729,01-04-2020,16-04-2020,01-04-2020,NAAX,14772.55
33759,U001,200769623,WAL-MAR corporation,,2020,1930709641,27-03-2020,11-04-2020,27-03-2020,NAH4,46469.95
33762,U001,200390794,CASH-W trust,,2020,1930603819,04-03-2020,19-03-2020,04-03-2020,NAA8,22879.83
33763,U001,200794332,COST co,,2020,1930853396,04-05-2020,19-05-2020,04-05-2020,NAAX,38493.98
33769,U001,200769623,WAL-MAR associates,,2020,1930675663,21-03-2020,05-04-2020,21-03-2020,NAH4,12437.4
33772,U001,CCU013,KRAFT F associates,,2020,1930580004,02-03-2020,02-03-2020,02-03-2020,NAX2,3012.45
33776,U001,200769623,WAL-MAR co,,2020,1930788357,15-04-2020,30-04-2020,15-04-2020,NAH4,6675.01
33782,U001,200726979,BJ'S  trust,,2020,1930645622,13-03-2020,28-03-2020,13-03-2020,NAA8,396.49
33786,U001,200799342,MITCH llc,,2020,1930797768,17-04-2020,02-05-2020,17-04-2020,NAA8,8322
33789,U001,200744019,TARG us,,2020,1930747096,06-04-2020,21-04-2020,06-04-2020,NAA8,32852.56
33791,U001,200726979,BJ'S  in,,2020,1930774448,03-04-2020,18-04-2020,03-04-2020,NAA8,142.9
33796,U001,200416837,DEC foundation,,2020,1930769289,10-04-2020,11-04-2020,01-04-2020,NAM2,13476.96
33806,U001,200704045,RA co,,2020,1930646533,13-03-2020,28-03-2020,13-03-2020,NAA8,19264.08
33824,U001,200769623,WAL-MAR co,,2020,1930690298,24-03-2020,08-04-2020,24-03-2020,NAH4,35883.47
33831,CA02,140106372,G T  trust,,2020,2960631827,30-04-2020,12-05-2020,02-05-2020,CA10,2911.545
33833,U001,200706844,WINC associates,,2020,1930875168,07-05-2020,22-05-2020,07-05-2020,NAA8,355.49
33852,U001,200759878,SA co,,2020,1930827543,28-04-2020,13-05-2020,28-04-2020,NAH4,48319.9
33853,U001,200769623,WAL-MAR foundation,,2020,1930834464,29-04-2020,14-05-2020,29-04-2020,NAH4,20883.14
33865,U001,200759878,SA co,,2020,1930584234,01-03-2020,16-03-2020,01-03-2020,NAH4,47484.34
33868,U001,200726979,BJ'S  systems,,2020,1930654988,18-03-2020,02-04-2020,18-03-2020,NAA8,17033.96
33877,U001,200762301,C&S WH systems,,2020,1930814771,23-04-2020,08-05-2020,23-04-2020,NAC6,30689.44
33880,U001,CCU013,KRAFT F foundation,,2020,1930683342,23-03-2020,23-03-2020,23-03-2020,NAX2,22696.7
33883,CA02,140104225,SAVE-ON- us,,2020,2960632817,04-05-2020,14-05-2020,04-05-2020,CA10,102104.856
33886,U001,CCU013,KRAFT F ,,2020,1930594734,03-03-2020,03-03-2020,03-03-2020,NAX2,8182.04
33890,U001,100036153,TENNES associates,,2020,1930848728,01-05-2020,16-05-2020,01-05-2020,NAA8,44057.52
33900,U001,200769623,WAL-MAR systems,,2020,1930731575,02-04-2020,17-04-2020,02-04-2020,NAH4,2331.13
33903,U001,200592182,DECA associates,,2020,1930879956,08-05-2020,24-05-2020,01-05-2020,NAM4,3940.53
33904,U001,200769623,WAL-MAR foundation,,2020,1930720426,30-03-2020,14-04-2020,30-03-2020,NAH4,33601.57
33906,U001,200759878,SA ,,2020,1930800212,18-04-2020,03-05-2020,18-04-2020,NAH4,33834.96
33916,CA02,140104440,SO corporation,,2020,2960631509,29-04-2020,10-05-2020,30-04-2020,CA10,75056.254
33924,U001,200705372,FR corporation,,2020,1930860456,07-05-2020,22-05-2020,07-05-2020,NAA8,108087.4
33933,CA02,140104429,COSTCO us,,2020,2960623410,23-03-2020,10-04-2020,31-03-2020,CA10,44614.402
33939,U001,200769623,WAL-MAR foundation,,2020,1930621046,08-03-2020,23-03-2020,08-03-2020,NAH4,14187.22
33946,U001,200769623,WAL-MAR trust,,2020,1930661453,18-03-2020,02-04-2020,18-03-2020,NAH4,16789.09
33950,U001,200719300,SYSTEMS corp,,2020,1930740361,06-04-2020,21-04-2020,06-04-2020,NAA8,29577.6
33952,U001,200486270,BAR in,,2020,1930621437,09-03-2020,24-03-2020,09-03-2020,NAA8,9354.09
33959,U001,200803720,DEC corp,,2020,1930818031,23-04-2020,09-05-2020,16-04-2020,NAM4,3210
33960,U001,100001196,DOLLAR trust,,2020,1930686608,24-03-2020,08-04-2020,24-03-2020,NAA8,39455.76
33985,U001,200769623,WAL-MAR foundation,,2020,1930670644,19-03-2020,03-04-2020,19-03-2020,NAH4,43745.8
33993,CA02,140104409,LOB us,,2020,2960618053,11-03-2020,22-03-2020,12-03-2020,CA10,46935.756
33994,U001,200769623,WAL-MAR trust,,2020,1930589842,04-03-2020,19-03-2020,04-03-2020,NAH4,6006.21
33999,CA02,140104240,FEDER llc,,2020,2960626543,07-04-2020,24-04-2020,14-04-2020,CA10,59785.747
34001,U001,200744019,TARG llc,,2020,1930796998,22-04-2020,07-05-2020,22-04-2020,NAA8,77156.14
34006,U001,200793568,SUPE systems,,2020,1930834247,30-04-2020,15-05-2020,30-04-2020,NAA8,57655.42
34010,U001,200706844,WINC associates,,2020,1930866659,06-05-2020,21-05-2020,06-05-2020,NAA8,54571.93
34018,U001,200769623,WAL-MAR in,,2020,1930854755,05-05-2020,20-05-2020,05-05-2020,NAH4,14845.9
34020,U001,200769623,WAL-MAR us,,2020,1930684245,23-03-2020,07-04-2020,23-03-2020,NAH4,15449.73
